15;9;6;107.66666666666667;4.4;0.6;15;5;10;108.93333333333334;-8.866666666666667;0.3333333333333333;1
16;4;12;107.8125;-9.875;0.25;16;8;8;113.4375;-1.875;0.5;0
15;11;4;110.66666666666667;6.866666666666666;0.7333333333333333;15;7;8;105.53333333333333;-3.7333333333333334;0.4666666666666667;1
15;11;4;110.66666666666667;6.066666666666666;0.7333333333333333;17;6;11;106.29411764705883;-7.411764705882353;0.35294117647058826;1
15;11;4;113.66666666666667;7.533333333333333;0.7333333333333333;16;11;5;110.25;5.1875;0.6875;1
17;6;11;107.88235294117646;-2.588235294117647;0.35294117647058826;17;5;12;112.47058823529412;-3.823529411764706;0.29411764705882354;0
16;13;3;119.75;9.5625;0.8125;16;11;5;106.375;4.0;0.6875;1
17;6;11;112.82352941176471;-2.588235294117647;0.35294117647058826;16;14;2;111.9375;8.8125;0.875;0
17;3;14;108.23529411764706;-10.352941176470589;0.17647058823529413;15;5;10;107.13333333333334;-0.6666666666666666;0.3333333333333333;0
16;11;5;119.0625;9.125;0.6875;17;12;5;114.23529411764706;6.9411764705882355;0.7058823529411765;0
15;12;3;106.66666666666667;4.933333333333334;0.8;14;5;9;119.07142857142857;-1.2142857142857142;0.35714285714285715;1
16;12;4;110.1875;6.5;0.75;17;9;8;112.70588235294117;-1.1764705882352942;0.5294117647058824;1
18;6;12;105.94444444444444;-7.944444444444445;0.3333333333333333;17;6;11;107.23529411764706;-2.3529411764705883;0.35294117647058826;1
17;5;12;104.41176470588235;-7.0;0.29411764705882354;16;6;10;101.25;-1.6875;0.375;0
16;10;6;108.8125;4.875;0.625;17;11;6;107.05882352941177;3.5294117647058822;0.6470588235294118;1
17;11;6;109.41176470588235;4.588235294117647;0.6470588235294118;16;7;9;105.3125;-3.5625;0.4375;1
16;12;4;112.875;7.375;0.75;17;4;13;102.0;-6.647058823529412;0.23529411764705882;1
17;11;6;118.23529411764706;3.176470588235294;0.6470588235294118;16;12;4;111.0625;6.75;0.75;1
16;5;11;109.25;-9.0625;0.3125;18;13;5;114.22222222222223;7.388888888888889;0.7222222222222222;0
17;14;3;119.88235294117646;9.235294117647058;0.8235294117647058;17;4;13;108.11764705882354;-10.0;0.23529411764705882;1
18;6;12;112.33333333333333;-3.0;0.3333333333333333;17;9;8;114.11764705882354;-1.0588235294117647;0.5294117647058824;0
16;8;8;113.75;2.9375;0.5;15;5;10;118.06666666666666;-2.0;0.3333333333333333;0
17;6;11;116.0;-4.411764705882353;0.35294117647058826;17;15;2;112.05882352941177;8.882352941176471;0.8823529411764706;0
18;6;12;112.72222222222223;-2.3333333333333335;0.3333333333333333;16;6;10;106.6875;-0.4375;0.375;1
18;3;15;107.61111111111111;-9.944444444444445;0.16666666666666666;18;6;12;107.11111111111111;-3.7222222222222223;0.3333333333333333;1
18;9;9;112.55555555555556;-1.7222222222222223;0.5;17;13;4;110.82352941176471;6.764705882352941;0.7647058823529411;1
18;6;12;106.88888888888889;-2.2777777777777777;0.3333333333333333;19;7;12;105.73684210526316;-7.473684210526316;0.3684210526315789;0
17;7;10;102.11764705882354;-0.8823529411764706;0.4117647058823529;17;13;4;113.6470588235294;8.588235294117647;0.7647058823529411;0
18;5;13;104.38888888888889;-7.277777777777778;0.2777777777777778;18;15;3;119.38888888888889;9.222222222222221;0.8333333333333334;0
18;4;14;101.77777777777777;-7.833333333333333;0.2222222222222222;18;12;6;108.72222222222223;4.666666666666667;0.6666666666666666;0
17;11;6;109.52941176470588;5.705882352941177;0.6470588235294118;18;4;14;107.77777777777777;-9.944444444444445;0.2222222222222222;1
17;5;12;109.82352941176471;-8.647058823529411;0.29411764705882354;18;11;7;106.77777777777777;2.2777777777777777;0.6111111111111112;0
17;12;5;110.88235294117646;5.823529411764706;0.7058823529411765;19;4;15;107.42105263157895;-8.68421052631579;0.21052631578947367;1
17;6;11;107.41176470588235;-1.411764705882353;0.35294117647058826;18;6;12;115.66666666666667;-4.388888888888889;0.3333333333333333;1
19;6;13;111.73684210526316;-3.473684210526316;0.3157894736842105;19;14;5;114.57894736842105;7.105263157894737;0.7368421052631579;1
17;8;9;114.82352941176471;2.2941176470588234;0.47058823529411764;17;11;6;117.88235294117646;7.705882352941177;0.6470588235294118;0
19;7;12;113.94736842105263;-1.3157894736842106;0.3684210526315789;19;6;13;106.21052631578948;-4.2631578947368425;0.3157894736842105;1
18;16;2;112.16666666666667;8.61111111111111;0.8888888888888888;16;6;10;119.4375;-1.375;0.375;1
17;7;10;104.47058823529412;-3.7058823529411766;0.4117647058823529;16;13;3;107.3125;5.4375;0.8125;1
